职位名称,公司,部门,工作地点,学历要求,工作年限,岗位层级,岗位描述,岗位要求,招聘人数,HR,发布日期,更新日期,有效日期,职位状态,职位链接
阿里云智能-KA高级商业技术工程师-北京/上海/深圳/广州/杭州,,云智能集团-阿里云智能,"中国-广东-深圳,中国-广东-广州,中国-北京-北京,中国-上海-上海,中国-浙江-杭州",本科,五年以上,P7,"1、 负责头部高增长KA客户的维护及商机持续挖掘，推动行业/区域高潜新客户的商机拓展与目标达成：
-主动洞察所在区域/市场，识别出关键/潜在客户，并主动找到关键决策链，识别客户真实需求，构建立体的客户沟通界面；
-协同SA（解决方案架构师）、产研等资源，挖掘客户向全栈AI转型的需求（如AI算力、大模型部署、智能体等），形成有效商机，明确销售及解决方案策略，设计合作路径并沟通执行；
-持续开拓新老客户的高层关系，通过沟通和影响力、资源整合等策略的运用，提高call high技能，主导关键项目谈判，推动技术方案与客户需求的精准匹配，推进客户的AI全栈和云平台建设落地转化，达成业绩；
-与内部电销团队配合，联合挖掘商机并关单，并Coach电销团队，提升关联团队的整体能力和市场嗅觉；
 
2、 AI全栈产品和技术价值传递：
-深入理解AI全栈产品，深刻洞察客户业务需求，基于行业和客户需求洞察，帮助客户理解大模型、AI算力、云产品核心方案的技术价值，思考并设计与友商的差异化竞争优势，传递阿里云端到端的客户价值；
-针对客户对AI算力、大模型应用场景落地等需求，通过标杆案例及场景化演示，向客户高层展示阿里云AI全栈产品的竞争优势，确保技术方案与客户业务目标深度绑定；
 
3、 商务运作和业务支持：
-完成Leads to Cash销售全流程的执行和跟踪，支撑复杂项目运作，参与招投标流程管理、项目管理、风险管理，协同产研、TAM交付和SA等资源，及时发现并解决项目交付问题，支撑客户业务目标达成；
-将客户使用中遇到的影响客户体验的问题，反向推动内部产品解决方案和流程体系的改进；
-积极发掘并推进与云、AI领域全方位合作伙伴和市场推广渠道，构建可持续的行业合作生态。","1、5年以上云计算相关行业或3年AI大模型相关行业，有公共云售卖经验，To B销售和售前相关工作经验
2、有丰富的IT 端到端产品销售经验，有大客户和新客户拓展的复合经验优先
3、 独立call high头部客户CxO完成有效的业务和技术交流，影响并加速决策。
4、把控谈判节奏，独立完成项目谈判，获得目标结果。
5、理解客户业务和全栈AI需求，诊断具体业务场景中客户的技术问题，提供有竞争力的解决方案。
6、了解产品领域技术演进，比较同类产品的技术特性异同，回答客户对产品技术发展趋势和技术特性的常规问题。
7、准确识别和分类客户及关键干系人，针对不同的客户群体建立不同的应对措施。
8、 主导营造沟通氛围，把握他人的沟通要点，有效倾听他人的观点，清晰的表达自己的观点。
9、 具备良好的服务意识，并能保证客户满意度。
备注：持有阿里云ACA/ACP/ACE认证证书者优先",1,严莉(勤茉),,2026 - 02 - 04,2026 - 04 - 25,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026012693a0378753d24fb7bde322b782e45aa1&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-专有云平台解决方案架构师(PdSA)-北京/杭州/上海,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州,中国-上海-上海",本科,五年以上,P7,"主导专有云IaaS+PaaS产品解决方案的设计与项目支持
1、 专有云商机判断和深度技术交流
- 作为产品线代表，参与商机判断和选择
- 与客户进行深度技术交流，正向影响客户关键决策人，促进商机转化
2、 产品方案设计和技术支持
- 理解客户建设、管理、使用专有云平台的功能性/非功能性需求，提供有技术竞争力和成本优势的产品组合方案，并在产品选型/配置报价/招投标过程中， 提供技术支持。
- 提炼具有客户价值的关键技术特性，形成领先控标项，在POC、Winback等业务活动中落地验证
- 跟进产品方案的落地效果，持续优化产品方案
- 沉淀细分场景的最佳实践，总结标杆案例，加速产品方案规模化复制。
- 探索创新产品的方案和场景，推动新产品快速市场覆盖
3、 产品改进
- 深入调研客户需求，将合理需求反馈到产品研发团队，对实现效果进行验收，帮助阿里云专有云产品的持续发展；","1、大学本科及以上学历，计算机或者相关专业；
2、五年以上云平台IaaS/PaaS解决方案设计与项目拓展经验
3、熟悉一到两个行业：政府、央国企、金融、海外
4、具备良好的团队沟通协同能力，能推动多业务、角色的大型项目顺利推进
5、有阿里云技术认证ACP（阿里云专业认证）、ACA（阿里云高级认证）者优先
6、有海外工作经验者优先，英语熟练者优先",3,韩虎(连易),,2026 - 01 - 26,2026 - 04 - 23,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260126752b63db12c641b3b64823aa4bf25651&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-国际市场高级运营专家-AI方向,,云智能集团-阿里云智能,"中国-浙江-杭州,中国-上海-上海",硕士,五年以上,P8,"关于我们：
我们是一家致力于构建下一代AI Agent生态的创新科技公司。我们的核心产品——AI Agent Marketplace，旨在连接全球开发者、服务提供者与终端用户，打造一个繁荣、智能的自动化服务生态。我们正积极拓展全球市场，现诚邀充满激情与才华的国际市场运营专家加入，共同塑造AI Agent的未来。

岗位职责：
1、海外市场战略制定与执行： 负责制定并执行AI Agent Marketplace在目标海外市场的（重点：北美、欧洲等）品牌传播、用户获取与增长策略，实现品牌声量提升与用户规模的持续、健康增长。
2、全渠道市场推广： 策划并主导线上线下的整合营销活动，包括但不限于：
● 内容营销： 策划并产出高质量、符合海外受众偏好的内容（博客、白皮书、案例研究、视频等），建立思想领导力。
● 社交媒体运营： 深度运营核心社交媒体平台（如LinkedIn, Twitter/X, YouTube, Reddit等），策划互动活动，提升社区活跃度与品牌好感度。
● KOL/社区合作： 识别、建立并管理与海外科技领域关键意见领袖（KOL）、开发者社区、行业媒体、播客等的合作关系，扩大品牌影响力。
3、合作伙伴生态拓展： 主动发掘并建立与海外潜在伙伴的合作关系，通过联合营销、creator合作、API集成等方式共同拓展市场，商业化体系建设。
4、市场洞察与用户增长： 密切关注海外AI、SaaS、开发者工具等领域的市场动态、竞争对手策略和用户需求，关注和持续优化用户注册、激活、留存和转化漏斗。
5、跨文化沟通与协作： 与产品、技术、销售、设计及国内团队紧密协作，确保海外市场信息准确传递，并将海外用户反馈有效导入产品优化。具备出色的跨文化沟通能力。","1、教育背景： 本科及以上学历，市场营销、国际商务、传播学、计算机科学或相关专业优先。
2、工作经验：
● 8年以上海外市场推广、用户增长或品牌运营相关经验。主导过科技界Top企业 AI to C产品的市场活动经验。互联网产品运营经验。
● 必须拥有成功的SaaS、AI、云计算、开发者工具或技术平台类产品海外（特别是北美市场）推广和用户增长实战经验。
● 有从0到1或0到N拓展海外市场并取得显著成果的案例。
3、核心能力：
● KOL与伙伴合作经验： 具备成熟的KOL筛选、谈判、管理和效果评估能力；有成功拓展技术生态伙伴的经验。
● 强大的内容与社区运营能力： 擅长创作符合海外语境的高质量内容，并能有效运营线上社区。
● 数据驱动思维： 熟练使用Google Analytics, Mixpanel, Amplitude等数据分析工具，能基于数据洞察指导决策。
● 增长黑客思维： 对用户增长模型（AARRR）有深刻理解，具备创新实验精神。
4、语言能力： 流利的英语听说读写能力（工作语言为英语），具备优秀的跨文化沟通技巧。掌握其他小语种者优先。
5、个人特质：
● 对AI、前沿科技有浓厚兴趣和热情。
● 结果导向，具备强烈的自驱力和ownership。
● 优秀的项目管理能力和多任务处理能力，能在快节奏环境中高效工作。
● 具备战略思维，同时能深入细节，执行力强。
● 适应跨时区工作，具备良好的团队协作精神。
加分项：
1、有AI Agent、自动化、RPA、低代码/无代码平台相关领域经验。技术社区运营、云产品运营经验。
2、拥有广泛的海外科技圈人脉资源。
3、有创业公司或高速增长科技公司工作经验。",1,黄雪纯(夏知),,2026 - 01 - 26,2026 - 04 - 11,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026012634edd43fe0ce434eb47f9f806cb3f5fd&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-大模型高级产品解决方案工程师（汽车行业）-杭州,,云智能集团,中国-浙江-杭州,本科,三年以上,P6,"1. 面向汽车行业线进行市场洞察和竞对分析
1) 洞察和产品相关的市场机会、市场容量和竞争格局。
2) 分析竞对产品核心指标、市场策略和市场价格。
3) 快速捕捉市场热点和客户业务痛点，挖掘产品商机，快速推动落地，形成领先竞争力。
2. 产品商机判断和深度技术交流
1) 作为产品线代表，参与商业策略设计和商机判断。
2) 对复杂项目需求，协同销售团队与客户进行深度技术交流，结合对行业发展方向和技术变革方向的洞察，就具体技术场景引导客户关键决策人决策，促进商机转化。
3. 产品方案设计和技术支持
1) 对复杂项目，理解客户的业务和功能性/非功能型需求、性能及可用性需求，基于客户场景，提供有技术竞争力和可行性、成本优势的产品组合方案，并在产品选型/POC/报价配置时， 提供技术支持。
2) 提炼基于客户业务场景的关键技术指标，形成领先控标项，在POC、winback等业务活动中落地验证。
3) 复杂项目推进方案跨团队协同优化，成本，性能，稳定性等多维度提升解决方案的竞争力。
4) 探索创新产品的方案和场景，推动新产品快速市场覆盖，保障产品创新活力。
5) 对大客户提供售后的关键技术答疑，用技术推动业务发展。
4. 产品设计和优化支持
1) 通过对行业、场景的深入了解，参与产品的重大功能设计、定价设计、用户体验设计，协助产品在行业/场景下保持领先性。
2) 识别并精准提炼客户的共性需求和痛点，反哺产品设计，推动产品改进和多产品融合、新产品和功能孵化。
5. 最佳实践沉淀和赋能
1) 沉淀面向细分场景的最佳实践，选择性输出IaC代码，通过项目实践总结标杆成功案例，提炼共性模块、统一标准化能力，加速产品方案规模化复制。
2) 提炼产品优势功能性能参数，并针对性的设计测试用例，放大产品和技术的影响力，沉淀基于测试用例、测试方案的解决方案竞争力。
3) 参与产品GTM材料编写、与伙伴共创联合解决方案、对销售团队和生态伙伴赋能。","1. 本科及以上学历，3年及以上工作经验。
2. 有大模型工程项目落地经验，研发或工程化落地大模型应用产品，或提供过落地的解决方案。
3. 具备良好沟通表达能力，能与客户高质量对话，抗压能力和执行力强。
4. 逻辑良好，能够在工作中挖掘方式方法优化的机会以及创新性思考方式，能反思复盘，主动思考，乐于分享。
5. 有汽车行业工作经验优先。",2,蔡廷浩(闻卿),,2026 - 01 - 29,2026 - 04 - 25,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601269dc5780f575640d6b38e3bb00c629b6d&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI Agent研发工程师-AI Coding方向,,云智能集团-阿里云智能,"中国-浙江-杭州,中国-北京-北京",本科,二年以上,P6,"我们是一个专注于AI Coding方向的充满活力和创业精神的创新业务团队，致力于通过智能化代码生成和开发工具重新定义软件开发体验。随着AI Agent技术的快速发展，我们正在寻找优秀的AI Agent研发工程师加入团队，共同构建下一代智能编程助手和自主代码开发系统，一起在AI驱动的编程革命中创造历史！

1、参与设计、开发和实现AI Agent，构建具备代码理解、生成、调试和优化能力的自主编程代理系统，并能适应特定用例和环境；
2、从事AI领域相关算法研究及算法的工程化实现，以提升Agent能力（推理、规划、记忆、工具使用）；
3、设计和实现高效的AI算法，为代码自动生成、智能补全、bug检测等场景提供技术支撑；
4、参与设计多智能体协作架构，实现复杂编程任务拆解与分布式执行，提升AI Coding的质量及效率；
5、持续跟踪AI Agent、大模型、代码生成等前沿技术发展，推动团队技术水平提升。","1、本科及以上学历计算机科学、人工智能、软件工程或相关专业；
2、编程能力：精通Python编程语言，熟悉Go、Java等主流编程语言；
3、大模型技术：熟悉Transformer架构及主流大模型技术栈，有LLM微调、推理优化经验，理解多智能体系统和智能体通信协议（MCP、A2A、ANP等等）；
4、代码理解与生成：对程序语言语法、代码结构分析、自动化代码生成有深入理解；
5、其它：熟悉数据清洗、特征工程、偏差检测等技术。

加分项：
1、学术背景：在ACL/EMNLP/AAAI等顶会发表过LLM/Agent相关论文；
2、行业经验：有智能编程工具、开发者工具、IDE插件等相关产品开发经验。",5,黄雪纯(夏知),,2026 - 01 - 26,2026 - 04 - 15,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601263132f8bbb8784978b00c72ef949f305d&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI Coding 研发-IDE 客户端研发,,云智能集团-阿里云智能,中国-浙江-杭州,本科,二年以上,P6,"• 深度参与 AI 编程平台 Qoder 的架构设计与研发实现，打造有全球影响力的 AI Coding 产品；
• 提升多平台客户端的性能与体验，推动在启动速度、资源占用（内存、CPU）、大文件处理及语言服务能力等方面达行业领先；
• 探索下一代 AI 编程交互范式，构建极致的 AI 原生研发体验；
• 参与技术选型与架构演进，制定客户端工程化规范，沉淀可复用方案。","• 本科及以上学历，计算机相关专业，2 年以上前端或桌面应用开发经验；
• 精通 JavaScript / TypeScript，深入理解前端框架原理，具备复杂应用架构设计与性能优化经验；
• 精通 Electron 应用及 VS Code 扩展开发，了解桌面应用的构建与发布流程；
• 对 LSP、DAP、MCP、ACP 等编辑器及 Agent 相关协议有深入理解和实践经验；
• 对 AI 编程、大语言模型应用充满热情，具备良好的问题分析与解决能力；
• 注重代码质量与工程规范，具备优秀的沟通协作能力。

加分项:
• 有 VS Code / Theia / OpenSumi 相关 IDE 二次研发经验或贡献过代码；
• 深度使用过 Qoder、Cursor 等 AI 辅助编程工具，并积极参与社区反馈；
• 在 GitHub 维护过热门个人项目或为流行开源项目贡献过代码；
• 熟练掌握 Rust / C++ / Go / Python 中一门或多门编程语言。",2,黄雪纯(夏知),,2026 - 01 - 26,2026 - 04 - 18,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260126cdeadb239ffe46a3895ebb36e7488205&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-后端研发-AI Coding 方向,,云智能集团-阿里云智能,中国-浙江-杭州,硕士,一年以上,P6,"1. 负责基于大语言模型的 AI Coding 产品核心能力的开发工作，包括：Coding Agent、代码补全、编程行为预测（NAP - Next Action Prediction）等；
2. 构建端到端的 AI Coding 评测体系：设计覆盖多语言、多场景、多维度的自动化评测框架，建设高可用、可扩展、低延迟的评测服务系统，支持大规模并发评测任务调度与结果分析；
3. 负责大模型训练相关工程化能力，例如模型数据合成、模型评测、与算法团队合作模型训练等工作；
4. 跟踪最新的人工智能技术进展，评估并实现可能的技术解决方案以满足业务需求；
5. 与产品经理和运营团队紧密合作，确保技术实现能够满足产品规划和用户需求。","1. 本科或硕士以上学历，计算机或其他相关专业优先，1年以上开发经验；
2. 熟练掌握 Java、Python 或 Golang 语言，熟练掌握 OOP 编程方法；
3. 深入理解大模型应用开发技术栈，有 Agent 设计研发经验，精通上下文工程；
4. 拥有 IDE 插件或研发效能工具开发经验，代码分析与处理系统开发经验者优先；
5. 有 AI Coding 实践经验、独到见解和创新思路，热衷技术社区，参与过开源生态建设者优先；
6. 优秀的团队合作精神和沟通技能，具备创新精神和持续学习的意愿，能够在快速变化的环境中进行有效工作。",5,黄雪纯(夏知),,2026 - 01 - 26,2026 - 04 - 14,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601265b776f231beb460fa15104839c15d966&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-大模型应用开发技术专家/高级开发工程师-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,硕士,三年以上,P7,"1. 负责大规模语言基础模型，多模态模型，文生图、视频生成模型等AI能力的工程化落地工作。
2. 支持百炼大模型平台上高代码、低代码平台核心能力的建设。
3. 主要负责百炼大模型平台应用广场、MCP广场能生态能力建设。","1. 硕士及以上学历，3年以上工作经验，热爱计算机以及互联网技术，喜欢尝试最新的技术，关注新的思维。
2. 熟悉Java/Python/C++至少一门语言，有Linux/Mac环境下开发经验，熟练使用调试工具。
3. 对于 AIGC 或者 LLM 有了解和实际开发经验者优先；有开源生态建设相关经验者优先。
4. 精通常见的数据结构和编程算法，熟悉网络编程和多线程编程；熟悉数据库、消息系统与分布式系统的设计，理解分布式缓存、会话、调度、事务等技术优先。
5. 熟悉面向对象的分析和设计技术，包括设计模式、UML建模等，对领域模型设计有理解。
6. 能够进行项目规划、管理， 项目前期技术调研，制定子方向中长期技术规划。",1,马玥(早稻),,2026 - 01 - 24,2026 - 04 - 23,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260124fca2eeeb646348799cc817c0c1128d98&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-可观测算法专家-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,硕士,五年以上,P7,"1. 研发可观测核心算子：负责设计与研发面向海量可观测数据的核心算法算子，实现对海量原始数据的高效预处理与特征提取，为上层智能应用提供高质量输入；
2. 参与 AIOps Agent 设计与研发：负责 LLM 驱动的 AIOps Agent 的核心算法研发。通过多 Agent 架构解决复杂场景下的根因定位、影响评估、智能巡检、辅助运维等难题；
3. 构建并应用 AIOps Benchmark 体系：设计和落地具有业界影响力的 AIOps Benchmark 评测体系。通过系统化的故障注入与案例复盘，构建覆盖广泛、高度真实的评测数据集，用于度量和持续优化 AIOps 系统的泛化能力；
4. 探索前沿模型训练与优化技术：运用监督微调（SFT）、强化学习（RLHF）等前沿技术，针对 AIOps 中的关键过程进行模型优化和迭代，持续提升 AIOps 的准确性和性能；
5. 追踪前沿并推动技术落地：持续追踪和研究 LLM、Agent、知识图谱、图神经网络等技术在 AIOps 领域的前沿进展，结合阿里云可观测产品的实际场景，探索和推动前沿技术的应用与落地，构建技术壁垒。","1. 专业背景：计算机、人工智能、软件工程、模式识别、统计学等相关专业；
2. 算法功底：具备扎实的机器学习/深度学习算法基础，尤其在时序分析、异常检测、因果推断、图算法（GNN）、强化学习等领域有深入研究或实践经验者优先；
3. LLM 技术能力： 熟练掌握 LLM 主流算法原理，在 Fine-tuning、Prompt Engineering、RAG、Agentic 应用开发等一个或多个方向有深入的实践经验。主导过有影响力的大模型相关项目或在顶会/期刊发表过相关论文者优先；
4. 领域热情：对 AIOps 领域，特别是应用 LLM 解决复杂运维问题，抱有强烈的技术热情与探索精神，具备优秀的抽象和系统化思考能力；
5. 综合素质：拥有良好的沟通协作能力和团队精神，能够有效推动跨团队合作与落地。
加分项：
1. 有大规模可观测数据（Metrics, Logs, Traces）处理与分析经验者优先。
2. 具备技术与产品交叉背景，能从产品视角思考和驱动技术落地者优先。
3. 熟悉 Kubernetes、Prometheus、OpenTelemetry 等云原生技术体系者优先。",1,李芳(乐雪),,2026 - 01 - 23,2026 - 03 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260123f9f185cfb3c24c3fbf7eeba9111c9bd2&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI应用资深研发工程师-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,三年以上,P6,"泰山平台是支撑云原生团队稳定和质量的技术风险平台，目前已经支持数十个地域、数千个集群、百万规模的规模容器运维。在智能测试、智能运维的领域有前沿探索，和多所国内知名学校有长期的项目合作，主导混沌工程领域的开源建设。
1、基于AI技术升级技术风险平台产品，包括不限于自动化测试生成、规模化容器运维、多模态告警降噪、容器根因诊断、韧性工程等领域，深度参与或主导AI框架与工程架构设计，并推动AI产品落地；
2、探索大模型与智能体技术在技术风险领域的创新应用，推动AI驱动的自动化技术风险能力升级，大幅提升测试、观测、应急等效能；
3、不断研究大模型的新的前沿技术，攻克关键技术难题，促进安全AI技术发展；
4、结合AI行业发展趋势，制定合适的技术发展规划，提升团队技术视野和技术影响力。","1、计算机相关专业，3年及以上后端开发或云原生平台开发经验，精通使用java/go/python编程语言一种，熟悉分布式系统开发，熟悉K8s/Redis/Kafka等中间件，具备工程化的实战经验，能独立完成从POC到生产落地的全流程；
2、具备良好的问题排查能力，能快速定位复杂系统问题，具备SRE相关平台&系统的设计、开发与持续优化能力优先考虑（如：监控告警平台、日志分析系统、故障应急平台、容量规划工具、发布管控系统等）；
3、理解 Kubernetes 架构与核心组件（如 API Server、etcd、kubelet、kube-proxy 等），熟悉 Helm、Istio、Prometheus、Fluentd 等生态工具者优先；
3、有 AI for SRE 场景（如智能告警降噪、根因推荐）落地经验者优先；
4、有CI/CD（持续集成/持续交付）及工程效能优化的经验者优先；
5、有AI Agent经验，有开源项目贡献经验或技术博客输出者优先；
6、对新质技术敏锐度高，能快速理解AI产品特性，具备技术攻关和团队协作能力。",1,李芳(乐雪),,2026 - 01 - 23,2026 - 03 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260123a189b1172bfc485c94eef412c1255f1f&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI应用高级研发工程师-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,四年以上,P6,"泰山平台是支撑云原生团队稳定和质量的技术风险平台，目前已经支持数十个地域、数千个集群、百万规模的规模容器运维。在智能测试、智能运维的领域有前沿探索，和多所国内知名学校有长期的项目合作，主导混沌工程领域的开源建设。

1、基于AI技术升级技术风险平台产品，包括不限于自动化测试生成、规模化容器运维、多模态告警降噪、容器根因诊断、韧性工程等领域，深度参与或主导AI框架与工程架构设计，并推动AI产品落地。
2、探索大模型与智能体技术在技术风险领域的创新应用，推动AI驱动的自动化技术风险能力升级，大幅提升测试、观测、应急等效能。
3、不断研究大模型最新前沿技术，攻克关键技术难题，促进安全AI技术发展。
4、结合AI行业发展趋势，制定合适的技术发展规划，提升团队技术视野和技术影响力。","1、计算机相关专业，3年及以上后端开发或云原生平台开发经验，精通使用java/go/python编程语言一种，熟悉分布式系统开发，熟悉K8s/Redis/Kafka等中间件，具备工程化的实战经验，能独立完成从POC到生产落地的全流程。
2、具备良好的问题排查能力，能快速定位复杂系统问题，具备SRE相关平台&系统的设计、开发与持续优化能力优先考虑（如：监控告警平台、日志分析系统、故障应急平台、容量规划工具、发布管控系统等）；
3、运维方向，要求深入理解 Kubernetes 架构与核心组件（如 API Server、etcd、kubelet、kube-proxy 等），熟悉 Helm、Istio、Prometheus、Fluentd 等生态工具者优先。
3、有 AI for SRE 场景（如智能告警降噪、根因推荐）落地经验者优先。
4、有CI/CD（持续集成/持续交付）及工程效能优化的经验者优先。
5、有AI agent经验，有开源项目贡献经验或技术博客输出者优先。
6、对新质技术敏锐度高，能快速理解AI产品特性，具备技术攻关和团队协作能力。",1,李芳(乐雪),,2026 - 01 - 23,2026 - 03 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260123f9b024979eb54805b4972c0cd2d5e77a&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-AI MQ消息队列高级研发工程师-杭州/深圳,,云智能集团-阿里云智能,"中国-广东-深圳,中国-浙江-杭州",本科,三年以上,P6,"阿里云ApsaraMQ是行业一流的Serverless消息云服务，为客户提供一站式多场景的业界主流消息服务（包括Apache RocketMQ、Apache Kafka、RabbitMQ、MQTT、MNS、EventBridge），具备10倍成本优化、10倍弹性能力、异地多活、丰富集成生态等产品优势。目前AI时代已来，我们正在引领新一代AI MQ技术，为AI Agent提供事件驱动架构基础设施和实时AI Context服务，覆盖AI原生应用架构和一站式Agentic数据分析的场景。
1.负责阿里云消息云服务AI MQ、Data+AI等特性研发，拓展消息、事件流在AI场景的落地规模；
2.负责阿里云消息云服务稳定性建设，为AI Agent提供坚实、可靠的通信、数据流技术底座；
3.负责阿里云消息技术性能优化、成本优化，持续降低Agent通信的延迟和成本；
4.负责阿里云消息运维平台建设，基于大模型构建SRE Agent持续提升产研效率；
5.负责Apache RocketMQ技术竞争力建设和开源社区运营，打造AI MQ心智，持续扩大开发者规模。","1.计算机相关专业，基础理论扎实，具备分布式开发基础，ACM等计算机相关竞赛获奖者优先；
2. 3年以上技术研发工作经验，熟练掌握Java、Python、Go等语言，有容器、Kubernetes等云原生相关技术研发经验者优先，有基础软件研发经验优先，如中间件、数据库、大数据、存储等；
3.具备AI应用架构相关经验，熟悉主流的AI技术，包括Context Engineering、RAG、MCP、A2A、Agent开发框架等技术；
4.具备出色的项目管理协调和业务规划能力，有团队合作精神，并能借助各方力量推动规则、制度等落地；
5.自驱、结果导向，喜欢挑战性的工作，工作激情饱满，能承受工作压力；
6.在国际会议、期刊有高水平论文发表或者在知名开源社区有重要贡献者优先。",1,李芳(乐雪),,2026 - 01 - 23,2026 - 03 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601234f7e5e7cdbdb47798eb0a931c1e21692&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
