职位名称,公司,部门,工作地点,学历要求,工作年限,岗位层级,岗位描述,岗位要求,招聘人数,HR,发布日期,更新日期,有效日期,职位状态,职位链接
阿里云智能-无影大模型AI系统专家-上海/杭州,,云智能集团-阿里云智能,"中国-上海-上海,中国-浙江-杭州",硕士,三年以上,P7,"1. 训练加速系统设计与优化
1) 主导千亿参数大模型的分布式训练架构设计，优化通信效率，突破显存与计算瓶颈。
2) 研发长序列训练加速技术，支持百万级上下文窗口训练，降低计算复杂度与内存占用。
3) 设计混合精度训练方案（FP16/FP8）与梯度累积策略，结合模型并行、流水线并行等技术，提升训练吞吐量 30% 以上。
2. 推理系统优化与工程化落地
1) 构建高性能推理引擎，基于 vLLM、TensorRT-LLM 等框架实现多模态模型的分布式推理，支持 MoE 架构与动态专家激活策略。
2) 研发模型压缩技术（量化、剪枝、LoRA），将端到端延迟降低，同时保持模型精度损失
3. 基础设施全流程优化
1) 优化训练与推理的 I/O 性能，通过异步并发、缓存预取等技术减少数据加载耗时。
2) 设计训练 - 推理一体化监控平台，实时追踪模型性能指标（如训练 loss 波动、推理 QPS），实现异常自动告警与弹性扩缩容。","1. 技术技能
1) 训练加速：精通 DeepSpeed、Megatron-LM 等分布式训练框架，熟悉 3D 并行、ZeRO 优化、混合精度训练等技术。
2) 推理优化：掌握 TensorRT、ONNX Runtime、vLLM 等推理引擎，熟悉 PD 分离架构、KV Cache 管理、投机采样等技术。
3) 硬件适配：熟悉 GPU 架构，精通 CUDA/CUDNN 编程，有算子优化经验者优先。
4) 系统设计：具备分布式系统开发经验，熟悉 Kubernetes、Docker 等容器化技术，有 GPU 集群管理经验者加分。
2. 项目经验
1) 至少主导过 1 个千亿参数模型的训练加速项目，或实现推理延迟降低 50% 以上的工程案例。
3. 其他
1) 具备系统思维与工程化落地能力，能从全局视角设计技术方案，平衡性能、成本与可维护性。
2) 较强的学习能力与问题解决能力，能够快速掌握前沿技术。
3) 优秀的沟通协作能力，能与算法、产品、运维团队高效配合，推动技术方案落地。
4) 计算机、电子工程等相关专业优先。
5) 5 年以上大模型基础设施研发经验，有训练加速或推理优化项目落地经验者优先。
4. 加分项
1) 在相关会议（NeurIPS、ICML、SC）发表过分布式训练或推理优化相关论文。
2) 参与过开源项目（如 Hugging Face、PyTorch 生态）贡献，或主导过企业级 AI Infra 平台开发。",1,高峰(亮节),,2025 - 12 - 24,2025 - 10 - 26,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202507140ee8c6a22bf74b4eb3126939924c1f82&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-无影AI高级产品经理-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,八年以上,P8,"1. 基于操作系统自动化的场景，深入研究和规划AI产品，基于多模态大模型、知识库、UI Agent等能力，将复杂需求转化为适配AI原理且实用的产品设计。
2. 熟悉底层技术原理，与前沿研发团队紧密合作，负责AI工具和服务产品的规划、设计、以及在客户端落地和迭代。
3. 与客户深度互动，了解和洞察客户痛点，以客户成功为目标开展产品设计和演进工作。
4. 负责产品设计与UE设计，洞察AI技术方向，洞悉AI前沿技术和产品情况，熟悉客户需求，能够对产品方向提出有效建议。","1. 本科及以上学历优先，8年以上互联网或人工智能产品经理工作经验，对AI技术有良好的理解和学习能力。
2. 有AI应用或平台、工具类软件、文档OA等办公软件、RPA等行业服务的产品设计经验优先。
3. 有从0到1的产品管理过程经验优先。
4. 优秀的跨团队协作能力、沟通能力和自驱力，能够应对快捷的技术和业务发展，找到合理的产品设计方向和贯彻执行。
5. 熟悉Agent开发流程和技术依赖或对算法调优有成功经验者优先。",1,高峰(亮节),,2025 - 08 - 23,2025 - 10 - 08,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202507146aad742a6b8447a8964481225ac94a2e&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-售前解决方案架构师（中央媒体）-文化传媒行业线（北京）,,云智能集团-阿里云智能,中国-北京-北京,本科,五年以上,P7,"1、针对中央媒体机构提供云架构咨询服务，结合阿里云产品和服务特性，为客户制定解决方案，并且解决客户使用阿里云产品或方案过程中的技术问题；
2、把握行业发展动向及技术变革方向，能够作为行业技术专家和云技术专家来引导用户做技术变革；
3、确保重大项目的技术可行性、主导投标技术方案、推进项目实施、并且形成可复制的案例和行业解决方案；
4、理解并反馈用户需求，推动阿里云产品的持续改进和服务提升；
5、能够针对行业做前瞻性的布局、影响云服务发展方向、与合作伙伴共建服务生态；","1、深入掌握私有云软硬件技术架构，能够基于客户需求制定可靠的私有云建设方案，包括准确地制作软硬件配置单和个性化建设方案文档。
2、至少非常熟悉某一个主流公有云厂商的云产品，具有实际业务上云/迁云经验，具有单一项目使用不低于5款云产品和不低于200c云主机的经历。
3、具有Python等脚本语言编写能力，可以快速基于用户需求，使用脚本调用产品API搭建演示环境。
4、具有良好学习能力，熟悉国内外主流大模型技术特点，并对如何落地于业务场景有实战或自主思考。
5、具有娴熟的沟通技巧，成为客户及后端产品团队的沟通桥梁6、具有优秀的团队合作精神、敬业精神、抗压能力7、有一定的项目管理经验；能够管理用户需求、跨部门协同复杂项目的实施；
备注：持有阿里云ACA/ACP/ACE认证证书者优先",1,贾鑫(叁斤),,2025 - 12 - 05,2025 - 11 - 29,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20250711a9d22b3907b048fa83b2f729cd87f3e3&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-产品经理-云内可观测,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",本科,八年以上,P8,"负责的产品线：负责神农产品的需求分析、产品设计和业务落地。

1、负责神农数据中心产品的需要分析、整体设计、用户体验设计，定义产品的用户链路和功能操作，组织协同UED、前后端研发完成业务落地。
2、能够分析用户的核心需求和用户目标、规划产品的产品架构、版本迭代和风险管理，提出产品的核心设计原则并指导设计。
3、研究市场趋势、竞争对手动态以及客户需求，确定产品的定位、发展方向和功能特性。根据业务需求和技术可行性，制定长期的产品路线图，并协调内部团队资源进行优先级排序。","一.关键技能经验
1.8年以上IT工作经验，三年以上产品经理工作经验，计算机相关专业本科及以上学历，拥有良好的英文阅读能力；
2.有云计算、DevOps或SRE（Site Reliability Engineering）相关领域产品经验，有前后端开发背景者优先。
3. 有大厂可观测的产品经验，服务过数万小B客户的产品经验优先。

二.专业技能：
1.对可观测性（Observability）有深刻的理解，能够解释其与监控、日志、追踪等技术的关系。熟悉Prometheus、Grafana、ELK Stack、Jaeger、Zipkin等工具，具备处理大规模数据经验者优先；
2.具备良好的数据分析能力，能够熟练使用SQL、Python等工具对可观测性数据进行查询、分析和可视化展示。
3.对大数据、云计算、人工智能、可观测产品等有浓厚兴趣，对新技术、新硬件、新产品模式等有强烈的探索欲望，具备国际化视野，了解全球市场的可观测性趋势和技术发展。
3.逻辑性强，结构化思维和沟通能力出色，表达清晰、简洁明了",1,李佳(贤淑),,2025 - 12 - 31,2026 - 02 - 02,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202507104ca0df0990e541fa8600a526e6d03363&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-高级技术专家-云安全数据&AI工程研发-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,八年以上,P8,"1、数仓管理：负责云安全数仓的整体技术规划和建设，优化数仓架构，提升性能和降低成本。
2、威胁情报建设：负责内部威胁情报体系的建设与完善，为安全产品提供有力支持。
3、AI工程化：负责云安全大模型工程平台的建设与维护，负责多智能体的系统架构和实现，解决其中的技术难点，优化AI工程流程，提高模型开发、测试、上线全链路的效率与质量。
4、代领团队探索AIGC前沿技术在安全场景中的创新应用，关注和研究业界前沿的AI平台，确保团队的技术先进性和竞争力。","1、计算机相关专业，熟练掌握Python、Java等编程语言，能够高效开发数据处理与AI应用程序。
2、熟悉机器学习、深度学习等 AI 技术，掌握 TensorFlow、PyTorch 等主流框架，熟悉大模型工程化流程，有实际的模型开发、部署与优化经验。
3、具备丰富的数据仓库建设与优化经验，熟悉主流数据仓库架构（如 Hadoop、Snowflake 等。
4、有威胁情报相关工作经验者优先，了解网络安全领域的威胁情报应用场景。
5、具备良好的团队协作精神和创新思维，带领团队高效完成任务，快速适应新技术、新业务发展需求。
6、有安全产品、数据的研发经验更佳，比如WAF、DDoS、防火墙、主机安全等，有较好的项目管理能力和安全生产意识。",1,李佳(贤淑),,2026 - 01 - 11,2026 - 02 - 02,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20250710f0cf28ebfd524035bb1f502dd1c7af97&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-专有云安全域产品经理-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",本科,五年以上,P7,"负责飞天专有云平台安全视角产品体系规划和设计，包括云基础设施安全、云原生安全、数据安全、大模型内容安全等安全领域，为云平台整体合规、平台安全和安全产品竞争力负责
根据产业背景和行业发展趋势、竞争格局及客户价值诉求，完成需求分析，撰写需求文档，完成从概念到落地的整体产品设计方案
与研发领域协作，持续完善产品功能，实现产品迭代升级与用户体验优化
组织和编写产品上市材料，推进新产品、新功能从0到1的市场化验证","熟悉云计算、大数据、AI等产品原理，具备安全产品或平台安全设计实战经验，具备3年以上产品规划、研发和架构设计经验
熟悉产品生命周期管理，包括需求分析、产品设计、用户反馈收集与优化等
有很强的产品owner意识，执行力和判断力强，能在较大压力下保持工作激情，优秀的沟通和团队合作能力
良好的逻辑思维能力和想象力，善于抽象简化复杂问题；善于系统性思考并使用创新性思维解决问题",1,韩虎(连易),,2025 - 11 - 26,2025 - 12 - 15,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20250709935a5712e2584832abd09fe0bf7d047b&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-解决方案架构师（出海方向）-广州/深圳,,云智能集团-阿里云智能,"中国-广东-深圳,中国-广东-广州",本科,五年以上,P7,"1、负责阿里云华南中企出海客户的售前技术支持工作，支撑销售团队达成业务目标。
2、基于阿里云全球化的技术产品和方案，识别客户关键痛点和需求，为客户设计云上架构和解决方案，引导客户的方案比选，POC功能演示与性能测试，提供可落地的解决方案，支撑客户全球化业务发展。
3、围绕技术领域（数据库、云原生、大数据、人工智能）和细分行业（消费电子、互联网、跨境电商等），洞察市场，孵化行业创新解决方案，沉淀客户案例。
4、与产品研发团队合作，传递来自客户侧的全球化市场需求，共同推动阿里云产品和解决方案的国际化发展。
5、对外发声建立行业影响力，组织内外部行业沙龙和技术分享，传递阿里云在出海业务的最佳实践。","1、大学统招本科及以上学历，计算机专业背景，熟悉国际主流云厂商的产品和技术，具备计算，网络，存储，数据库和企业应用架构设计等专业知识；
2、5年以上相关工作经验，3年云计算架构设计和售前经验，具备较强的需求挖掘和响应能力，具备丰富的云上解决方案规划和设计经验，有云原生技术领域专业知识储备和工作经验优先；
3、具备优秀的沟通交流能力和方案宣讲能力，和客户CXO高层对话的能力，能够主动挖掘客户需求，引导解决方案的设计并推动阿里云产品技术团队进行落地；
4、具备Java/PHP/Go/C++/nodejs/Python等至少一种语言的2年以上的开发经验，有大型互联网应用后端系统设计开发和架构经验优先；
5、有阿里云技术认证ACP（阿里云专业认证）者优先；
6、乐观、主动、激情、担当；具备良好的团队合作精神和快速学习能力、勇于挑战自己、承担压力、开拓创新；
备注：持有阿里云ACA/ACP/ACE认证证书者优先",4,严莉(勤茉),,2026 - 02 - 09,2026 - 03 - 30,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20250708e4fa79da817a4ecb94a7de31636f0525&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-专有云产品运营专家/高级专员-国际化方向,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州,中国-上海-上海",本科,三年以上,P6,"面向专有云国际化业务，配合产品&解决方案策略落地，组织产研进行适用于政企客户的，基于“面向技术专家、IT经理、架构师、企业技术决策者”的产品&解决方案技术内容体系建设和维护，产出产品技术内容以及核心技术亮点的深度解读；
构建英文体系的产品&解决方案Go-To-Market资料体系（弹药库）建设，包括基于产品&解决方案（版本）更新迭代、产品&解决方案白皮书、核心竞争力、Demo演示、技术热点等内容的生产和传播；
构建面向国际业务的产品&解决方案培训课程体系，包括面向销售、服务、客户、生态不同对象的课程的生产和传播。","理解产品&解决方案关键技术原理，了解政企客户常见应用场景，把握行业技术潮流和热点，对行业友商主流产品&解决方案有一定了解
优秀的营销方案设计和材料编写能力，能面向不同受众尤其是IT经理，架构师和决策者，撰写有技术深度的产品市场材料，影响客户心智，传递产品&解决方案优势和价值。
良好的项目管理、表达、沟通及协调能力能用英文作为工作语言进行日常工作，具备良好的英语口语沟通能力，英文文档阅读能力和英文营销材料写作能力",1,韩虎(连易),,2026 - 01 - 14,2026 - 03 - 11,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20250708d21773d7181846c58d4c471f8d8adb86&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-大模型应用开发专家/高级工程师-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,硕士,三年以上,P7,"职位概述：
阿里云飞天实验室正在寻找一位充满激情的大模型应用开发者，加入我们的创新团队，共同构建和优化阿里云百炼大模型平台的核心应用组件， 开发以核心技术驱动的前沿应用的构建。我们专注于前沿的大模型能力，基于最新的模型能力，构建大模型应用，支持阿里云toB客户， 打造海内外和开源社区影响力。

团队介绍：
我们是一支致力于AGI，构建前沿的大模型应用范式的团队。

岗位描述：
1. 负责大规模语言基础模型，多模态模型，文生图、视频生成模型等AI能力的产品化落地工作。
2. 支持百炼大模型平台上应用组件、场景化应用的开发和落地。
3. 主要负责百炼大模型平台应用广场、MCP广场能生态能力建设。

加入我们，你将获得：
1. 与行业顶尖人才共事的机会。
2. 参与前沿技术研究和产品开发的平台。
3. 开放和包容的工作环境如果你渴望在一个充满活力和创新的环境中工作，并且对人工智能技术充满热情，我们期待你的加入！","1. 硕士及以上学历，热爱计算机以及互联网技术，喜欢尝试最新的技术，关注新的思维。
2. 熟悉Java/Python/C++至少一门语言，有Linux/Mac环境下开发经验，熟练使用调试工具。
3. 对于 AIGC 或者 LLM 有了解和实际开发经验者优先；有开源生态建设相关经验者优先。
4. 精通常见的数据结构和编程算法，熟悉网络编程和多线程编程。熟悉数据库、消息系统与分布式系统的设计，理解分布式缓存、会话、调度、事务等技术优先。
5. 熟悉面向对象的分析和设计技术，包括设计模式、UML建模等，对领域模型设计有理解。
6. 能够进行项目规划、管理， 项目前期技术调研，制定子方向中长期技术规划。",1,马玥(早稻),,2025 - 10 - 01,2025 - 08 - 29,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2025070383baa62f78354538a684bd282786dd4e&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-专有云项目管理专家（版本管理）-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",本科,五年以上,P7,"1、全面负责专有云软件版本研发过程管理以及重点研发项目的全生命周期管理，对接专有云各业务团队及内部各研发团队，能管理和协调大型项目/项目群/项目组合，为客户和项目目标负责；
2、主导版本需求管理、变更管理、发布管理及项目复盘等关键流程；搭建项目数据化风险管理体系，做到项目级的p&l数据可视，看得见，算的清，控得住；通过数字化运营数据，分析和挖掘可优化的问题，提出改善方案，协调改善方案的制定及落地推进；
3、结合业务和团队特点，积累和沉淀项目管理经验及方法论、团队知识库，持续抽象将通用流程/规范平台化、工具化、自动化，并赋能培训团队项目管理相关内容以优化团队整体协作效率，提升项目管理能力；","1、5年以上研发项目管理和PMO经验
2、熟悉项目管理方法和管理工具，有形成自己的大型信息系统项目管理方法论
3、具备项目流程/项目财务分析、组织构建逻辑、流程建设和优化经验优先
4、本科或以上学历，PMP认证优先，熟练掌握PPT/Excel/Word技能，能独立完成高质量的客户沟通和书面/现场汇报；
5、沟通、组织、协调能力强，能够适应环境的快速变化；对新事物保持敏感和好奇心，有很强的owner意识；善于深度思考问题，具备优秀的逻辑思维及分析能力，具备良好的业务理解能力",1,韩虎(连易),,2025 - 10 - 15,2025 - 09 - 22,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2025070388e6464350784a28ba08016780c9dc2d&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-产品管理高级专家-杭州&北京,,云智能集团-阿里云智能,"中国-浙江-杭州,中国-北京-北京",本科,七年以上,P8,"1、产品大盘管理（Portfolio）
•基于结构分析与产品评价制定管理举措，引导产品大盘往正确的结构发展
•管理阿里云产品生命周期的关键节点，确保产品符合公司发展需要与规范性
•从公司视角，发起并管理能够提升整体产品力的项目计划，提供面向多个产品线发展所需的工具平台
•协同横向团队，共同进行阿里云产品生命周期决策与机制联动，制定资源投放策略，助力符合公司战略的产品发展
•支撑公司管理团队进行产品战略的制定，策略分解并形成具体举措保障战略落地

2、产品管理体系建设与运营
•基于公司发展策略，设计和优化产品管理流程、团队职责、运营指标、数字化场景等体系要素
•按不同场景调优并制定落地策略，以业务价值为目标，推动各产品线落地产管体系，实现产品线-商业线及产品线内的高效运作

3、产品治理
•发现产品结构及规范性问题发起产品专项治理，进行数据、规则、流程的梳理，推动产品线改进
•维护与运营产品规则，联合中台部门推动治理","• 7年以上云计算、战略管理或数据领域相关经验
• 相关产品、战略规划、数据分析或管理体系经验优先
• 负责数字化或技术战略项目
• 定义项目模块与任务拆解，对项目整体有清晰顶层设计
• 洞察技术趋势，全面理解业务、功能、领域和技术架构，对多条产品线有较深入的认知
• 针对产品经营和管理主动引入有价值的新数据或新指标，保障数据稳定有效，为新的分析视角提供基础素材，并形成有效的分析产出
• 熟悉云行业及相关行业的产品管理实践，理解各自优劣势和设计逻辑，灵活运用
• 掌握成熟的分析框架，定义产品大盘的竞争力和发展方向，定义核心任务
• 能够理清业务逻辑，抽象本质、解构要素、理解运作机制，系统性地分析输出有效策略建议",1,黄雪纯(夏知),,2025 - 12 - 29,2026 - 02 - 09,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20250702581fdb4b5e30461cae27c660765cdf25&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-商业技术工程师（泛企业方向）-济南/青岛,,云智能集团-阿里云智能,"中国-山东-济南,中国-山东-青岛",本科,三年以上,P7,"1、主动洞察负责区域/市场的泛企业行业，识别出关键/潜在客户，并主动找到关键决策链，识别客户真实需求；

2、通过商务沟通、拜访交流等方式和客户对话，获取客户信任，挖掘和洞察客户业务需求，形成有效商机。

3、协同SA、产研和生态伙伴等资源，形成明确的销售及解决方案策略，设计合作路径并沟通执行。

4、通过沟通和影响力、商务报价等一系列销售策略的运用，转化商机，达成业绩。

5、支撑混合云复杂项目运作，参与招投标流程管理、项目管理、风险管理，协调组织资源。","1、3年以上云计算相关行业，To B/G销售和售前相关工作经验；

2、有丰富的有软件产品售卖经验、有大客户拓展经验；

3、有规模大的项目运作经验，招投标、风险管理等经验；

4、独立call high肩部客户负责人，完成有效的业务和技术交流，影响并加速决策。

备注：有阿里云技术认证ACP（阿里云专业认证）、ACA（阿里云高级认证）者优先",1,严莉(勤茉),,2026 - 02 - 07,2026 - 03 - 16,已关闭,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20250701941de11aeb4a482d825087e244af8fc9&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
