职位名称,公司,部门,工作地点,学历要求,工作年限,岗位层级,岗位描述,岗位要求,招聘人数,HR,发布日期,更新日期,有效日期,职位状态,职位链接
阿里云智能-商业技术工程师BTE（智能座舱能力中心）-AI汽车行业线（北京/上海/杭州）,,云智能集团-阿里云智能,"中国-上海-上海,中国-北京-北京,中国-浙江-杭州",本科,五年以上,P7,"客户关系管理
• 客户开发：主动了解汽车行业智能座舱领域knowhow，保持对AI趋势的深度、及时掌握，识别市场机会，开拓新客户或挖掘现有客户的产品和技术需求，形成有效商机。
• 客户业务理解及需求挖掘：充分了解主机厂与座舱合作伙伴的商业模式、AI场景下的业务挑战，进行客户组织架构梳理和决策链摸排，获取客户信息，通过串联客户OKR，找到双方合作机会点。
• 建立组织客情：维护好关键决策点的客情关系，协调我司管理层和客户建立连接，作为“铁三角”的导演，进行良好的内部项目协调。与客户各层级建立长期的业务和技术关系，赢取客户信任，在合作中获得关键性支持。
产品和技术价值传递
• 理解阿里云以及阿里巴巴集团内涉及座舱的产品及解决方案：理解飞天云计算操作系统、七大件、全栈AI（从算力到模型到应用）等阿里云产品的技术价值，了解竞对的差异化竞争优势，能够根据客户需求初步制定解决方案。
• 独立面向客户讲解业务解决方案：针对客户特定场景业务需求，独立面向客户讲解阿里云业务解决方案，清晰的传递阿里云竞争力以及能够为客户创造的业务价值。
制定商务策略及商机转化
• 促进客户决策及商机转化：能摸清并影响客户决策链路，制定应对商务方案，运用销售策略，转化商机，达成业绩，实现与客户的双赢。
• 客户运营和管理：作为第一责任人，从商机获取、客户交流、招投标商务流程管理、客户交付及问题解决，到内部产研、财税法等支撑部门有效协同，整合内外部资源，识别管理风险点，做好精细化运营和项目落地。
持续做好客户服务
• 客户全生命周期的业务支持：持续做好客户服务，及时解决客户问题，提高客户满意度，长期陪伴客户成长
• 推动产品反向优化：将客户使用中遇到的影响客户体验的问题，反向推动内部解决，推动内部产品解决方案和流程体系的改进。","• 5年以上云计算/AI领域/汽车座舱等相关行业，有公共云和Ai售卖经验，To B销售和售前相关工作经验
• 有丰富的软件产品/AI相关产品售卖经验，座舱解决方案、项目交付经验优先；有大客户拓展经验
• 深度理解客户业务及其所在竞争环境，诊断具体业务场景中客户的技术问题，帮助客户从0-1拓展AI应用新场景，提供有竞争力的云和AI解决方案，为客户业务发展提供价值创造。
• 具备汽车行业座舱领域knowhow，掌握竞对发展动态、云和AI与业务结合的领先实践，能提出具备阿里云差异化优势的创新解决方案。
• 能进行云和AI的全栈布道，结合客户关心的话题（业务规划、竞对发展等）讲透给客户带来的技术和业务价值，影响客户心智。
• 独立call high头部客户CTO/客户项目负责人，完成有效的业务和技术交流，影响并加速决策。
• 制定完整的商务策略，把控谈判节奏，独立完成项目谈判，获得目标结果。
• 了解产品领域技术演进，比较同类产品的技术特性异同和阿里云产品的差异化优势及技术规划，回答客户对产品技术发展趋势和技术特性的常规问题。
• 保持对AI趋势的及时掌握和深度理解，熟悉生成式AI服务、人工智能、机器学习及基础模型产品知识。
• 准确识别和分类客户及关键干系人，针对不同的客户群体建立不同的应对措施。
• 主导营造沟通氛围，把握他人的沟通要点，有效倾听他人的观点，清晰的表达自己的观点。
• 具备良好的服务意识和应变能力，能够对客户问题一跟到底，切实帮助客户解决难题，并能保证客户满意度。",1,贾鑫(叁斤),,2026 - 02 - 25,2026 - 05 - 25,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602259646f10346b948189cee9d792c4c0688&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-智能座舱AI产品经理-AI汽车行业线（杭州/北京/上海）,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州,中国-上海-上海",硕士,五年以上,P7,"1、需求分析
•在AI智能座舱领域，通过调研和用户沟通，洞察用户智能座舱场景和需求，挖掘用户价值和痛点，输出MRD，为产品设计提供依据。
•结合智能座舱行业特点，负责对智能座舱内产品方向进行新形态探索，负责整体智能座舱能力体现层的产品规划

2、产品规划和设计
•根据智能座舱用户体验，按照产品整体规划，制定本业务域的产品规划和迭代演进方案。
•根据公司战略和行业发展趋势,负责部门整体产品规划和落地实施，管理产品团队，对产品结果负责；
•负责策略产品的需求分析，业务框架优化.策略模型设计，产品优化迭代
•根据业务需求，以用户和平台视角抽象业务本质，负责产品功能模块、能力、界面、交互流程等设计，输PRD。
•协调研发团队和产品团队完成产品的能力定义、集成、开发、测试、上线各环节，完成产品按期交付。
•把握座舱桌面领域的发展趋势，设计具备引领性质的交互框架，同时深入研究用户，分析跟踪竞争对手，定期完成分析报告或产品竞争战略和计划；
3、产品改进和质量保障
•关注最终用户对产品的使用，合理安排产品需求优先级，推动产品改进、新产品或功能孵化，提升产品易用性，优化产品稳定性、安全性、性能和成本。
•做好产品合规风险防控与业务质量保障，排查治理安全合规/廉政/资损等各类安全隐患，保证日常运维与服务的高质量。","• 5年以上应用产品经理经验，2年以上的产品团队管理经验
• 多个产品功能模块或一个独立产品负责人经验，有负责过成功产品、项目的经验，管理过几十人研发的投入
• 结果导向，视野开阔，具有较强的领导力.对趋势的敏锐力.宏观分析判断决策能力，极强的学习能力与自我驱动.团队驱动能力，良好的人际关系协调和沟通能力。
• 具有交互设计.信息设计.人机工程.工业设计.计算机等专业的教育背景
• 具备成熟的产品方法论，有很强的感性认知能力和理性分析能力，具备很强的产品路线规划力；
• 洞察最新技术趋势，全面理解业务、功能、领域和技术架构，能简化技术语言，从客户价值角度影响技术方案选型。
• 能参与项目流程和方法论的制定和持续改进。
• 针对客户体验痛点，挖掘产品的体验优化空间，定义小规模产品的领域模型、产品架构，处理多产品、多角色间的关系。
• 针对客户完整链路，主导产品功能设计及持续迭代。
• 识别产品所处状态，合理运用资源，清晰定义产品推进过程中的关键里程碑，及时调整资源投入。
• 能洞察客户需求和痛点，提出产品改进建议，推动产品缺陷修复、功能完善、迭代升级。",2,贾鑫(叁斤),,2026 - 02 - 24,2026 - 05 - 24,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026022408d138512cf14918a0363041423e410a&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-商业技术工程师BTE（数字金融）-新金融行业线（上海）,,云智能集团-阿里云智能,中国-上海-上海,本科,五年以上,P7,"客户关系管理
• 客户开发：主动了解所在区域互联网证券、私募等关键行业knowhow，保持对AI趋势的深度、及时掌握，识别市场机会，开拓新客户或挖掘现有客户的产品和技术需求，形成有效商机。
• 客户业务理解及需求挖掘：充分了解客户商业模式、AI场景下的业务挑战，进行客户组织架构梳理和决策链摸排，获取客户信息，通过串联客户OKR，找到双方合作机会点。
• 建立组织客情：维护好关键决策点的客情关系，协调我司管理层和客户建立连接，作为“铁三角”的导演，进行良好的内部项目协调。与客户各层级建立长期的业务和技术关系，赢取客户信任，在合作中获得关键性支持。
产品和技术价值传递
• 理解阿里云产品及解决方案：深入理解飞天云计算操作系统、七大件、全栈AI（从算力到模型到应用）等阿里云产品的技术价值，了解竞对的差异化竞争优势，能够根据客户需求初步制定解决方案。
• 独立面向客户讲解业务解决方案：针对客户特定场景业务需求，独立面向客户讲解阿里云业务解决方案，清晰的传递阿里云竞争力以及能够为客户创造的业务价值。
制定商务策略及商机转化
• 促进客户决策及商机转化：能摸清并影响客户决策链路，制定应对商务方案，运用销售策略，转化商机，达成业绩，实现与客户的双赢。
• 客户运营和管理：作为第一责任人，从商机获取、客户交流、招投标商务流程管理、客户交付及问题解决，到内部产研、财税法等支撑部门有效协同，整合内外部资源，识别管理风险点，做好精细化运营和项目落地。
持续做好客户服务
• 客户全生命周期的业务支持：持续做好客户服务，及时解决客户问题，提高客户满意度，长期陪伴客户成长
• 推动产品反向优化：将客户使用中遇到的影响客户体验的问题，反向推动内部解决，推动内部产品解决方案和流程体系的改进。","• 5年以上云计算/AI领域等相关行业，有公共云售卖经验，To B销售和售前相关工作经验
• 有丰富的软件产品/AI相关产品售卖经验，Paas层产品经验优先，解决方案经验优先；有大客户拓展经验
• 深度理解客户业务及其所在竞争环境，诊断具体业务场景中客户的技术问题，帮助客户从0-1拓展AI应用新场景，提供有竞争力的云和AI解决方案，为客户业务发展提供价值创造。
• 具备行业细分领域knowhow，掌握竞对发展动态、云和AI与业务结合的领先实践，能提出具备阿里云差异化优势的创新解决方案。
• 能进行云和AI的全栈布道，结合客户关心的话题（业务规划、竞对发展等）讲透给客户带来的技术和业务价值，影响客户心智。
• 独立call high头部客户CTO/客户项目负责人，完成有效的业务和技术交流，影响并加速决策。
• 制定完整的商务策略，把控谈判节奏，独立完成项目谈判，获得目标结果。
• 了解产品领域技术演进，比较同类产品的技术特性异同和阿里云产品的差异化优势及技术规划，回答客户对产品技术发展趋势和技术特性的常规问题。
• 保持对AI趋势的及时掌握和深度理解，熟悉生成式AI服务、人工智能、机器学习及基础模型产品知识。
• 准确识别和分类客户及关键干系人，针对不同的客户群体建立不同的应对措施。
• 主导营造沟通氛围，把握他人的沟通要点，有效倾听他人的观点，清晰的表达自己的观点。
• 具备良好的服务意识和应变能力，能够对客户问题一跟到底，切实帮助客户解决难题，并能保证客户满意度。",1,贾鑫(叁斤),,2026 - 02 - 24,2026 - 05 - 24,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602243438c76c74ce47e280b696d27f41caf7&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-解决方案架构师（AI大模型）-（南网）广州/深圳,,云智能集团-阿里云智能,"中国-广东-广州,中国-广东-深圳",硕士,二年以上,P7,"需求分析与场景识别
了解企业电商、企业商旅、电动汽车充电桩运营、电网营销等一个或多个领域的业务知识，能够跟南方电网等大型央国企客户有效沟通和洞察真实需求，并识别出可以使用人工智能技术的场景
技术判断与解决方案
理解机器学习、深度学习、大模型的基本原理， 能够基于客户的需求，基于云+AI的产品设计出适合的解决方案，具备智能体开发demo的能力， 并可以向客户的业务/技术决策人阐述阿里云产品和解决方案的优势，以影响客户的技术选型决策
产品需求反馈与优化
依据市场/客户需求、技术动态，结合技术研判向产研部门反馈大模型应用解决方案及Agent工具等的优化建议，推动技术创新和解决方案的迭代升级，提升产品市场竞争力和市场占有率
市场敏感与扩展复制
挖掘可复制、可规模化、符合市场逻辑的大模型解决方案，通过客户案例的落地对成功实践进行总结归纳完成从0到1；并对内部团队及客户进行知识和项目分享，促进从1到N的复制","• 5-7年工作经验，有机器学习、深度学习、大模型的相关学习/工作经历，对机器学习、深度学习、智算、大模型、智能体等技术趋势有持续关注和独立思考
• 有大模型产品落地经验或大规模复杂项目者优先
• 具备架构设计思维，熟悉业内主流架构设计方法。
• 能制定正确的产品选型策略、POC测试打击策略、招投标策略、产品配置策略等。
• 能高质量完成面向客户中高层的方案汇报。
• 细分领域专家（企业电商、企业商旅、电动汽车充电桩运营、电网营销等），能洞察细分领域市场空间、需求和痛点、方案机会点等。
• 能提出细分领域有效的产品改进意见，推动产品缺陷修复、功能完善、迭代升级。",1,贾鑫(叁斤),,2026 - 02 - 26,2026 - 05 - 23,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260224f2f2aac1c0e4457c9db000b587fd73d1&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-行业解决方案架构师（战略客户）-北京,,云智能集团-阿里云智能,中国-北京-北京,本科,八年以上,P7,"1、支持阿里云互联网KA业务团队，服务阿里云互联网行业客户，从售前解决方案层面保障相应的业务销售指标、市场占有率指标完成

2、作为公共云专家，在一个以上垂直细分领域（游戏、互动娱乐、媒体资讯、在线教育、数字营销、人工智能等）具备实际工作经验和深入思考，能够把握行业的市场和技术发展趋势，推动行业产品、解决方案和合作生态的落地

3、作为公共云专家，与阿里云各个区域公司互联网团队进行协同，提供技术解决方案支持

4、作为公共云专家，组织内外部行业沙龙，进行解决方案分享

5、中国境内能够短期出差服务客户","1、具备Java/PHP/Go/C++/nodejs/Python等至少一种语言的3年以上的开发经验，具备大型互联网应用后端系统设计开发经验

2、在游戏、互动娱乐、媒体资讯、电商交易、数字营销或人工智能等细分行业中，具备一个及以上丰富的行业业务和技术经验，了解产业链上下游，能够把握行业新的业务和技术发展趋势

3、具备优秀的沟通交流能力和方案宣讲能力，能够主动挖掘客户需求，引导解决方案的设计并推动阿里云产品技术团队进行落地

4、在互联网细分领域，比如说元宇宙、XR、云游戏等业务方向上，保持强烈的好奇心，勇于进行创新实践

5、具备优秀的材料沉淀总结及方案输出能力

6、具备良好的团队合作精神、勇于挑战自己、承担压力

具备以下能力时，为加分项：

7、具备知名互联网产品成功落地经验

8、有游戏客户研发、发行、用户运营和技术实践经验

9、有技术型方案的POC能力

10、有作为技术或业务合伙人的创业经历

11、熟悉并具有基于阿里云产品的项目实践经验，通过ACE认证优先
备注：持有阿里云ACA/ACP/ACE认证证书者优先",2,贾鑫(叁斤),,2026 - 02 - 24,2026 - 03 - 24,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260224c69c01a60bd744feb7f866ceae75018e&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-大模型解决方案架构师-AI Force（北京/上海/广州/深圳/杭州）,,云智能集团-阿里云智能,"中国-北京-北京,中国-广东-深圳,中国-浙江-杭州,中国-上海-上海,中国-广东-广州",本科,五年以上,P7,"1、深入头部重点客户业务场景，识别痛点，并提供基于阿里云大模型产品的解决方案宣讲、poc等工作，对客户销售过程中的技术成功负责。
2、成为行业/赛道专家，基于中台化组织支撑前线api售卖，基于头部客户及全国同类客户经验，形成面向行业/赛道的解决方案，协助客户拜访及区域赋能。
3、收集产品侧（通义、云+通义）信息，识别卖点，产品能力面向区域赋能；行区核心需求收集，产品有效信息反馈及产品力建设推动。
4、发掘及洞察大模型领域的新机会，对公司长期大模型业务的成功负责。
5、竞对分析及行业信息探查，对业界动态敏感，影响产研资源投入及方向。","1、5年以上工作经验，具备一个或多个行业与大模型结合的深入knowhow，包括但不限于游戏/电商/视图生产/汽车/AI硬件等，对PE/微调/RAG/Agent等大模型常见技术有深入理解和实操经验。
2、有商业sense，参与过实际的与客户的沟通及交流，并以解决方案架构师角色主导过在客户侧的项目落地经验，有面对强竞争的经历及完整项目签约经验。
3、有产品sense，理解产品在定义、验证过程中需要考察的要点因素，参与过产品管理工作更佳，须具备较强的文档和ppt编写能力。
4、细心、聪明、有洞察能力、快速学习能力、协作沟通能力，具备有归零心态。
5、具备较强的抗压能力，面对挫折不骄不躁，善于寻找复杂解决的问题路径，聪明的全力以赴。
6、能适应中短期出差。
7、对公有云体系及产品有理解者优先。
8、有产品或技术管理经验者优先。
9、对AI训练、推理过程有较强理解者优先。

工作地点：北京/上海/杭州/深圳/全国其它",10,贾鑫(叁斤),,2026 - 02 - 15,2026 - 04 - 29,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260215f44d6256bd644d6b867ecfd6120fad23&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-大模型算法专家(训练及应用）-新金融行业线-通义点金（杭州/北京）,,云智能集团-阿里云智能,"中国-浙江-杭州,中国-北京-北京",硕士,三年以上,P7,"我们正在寻找一位具有深厚技术背景和丰富经验的大模型（多模态）优化专家，加入我们的团队，共同推动前沿技术的发展。您将负责主导模型的post-training工作，涵盖数据清洗、模型蒸馏与对齐、模型量化、领域能力的加强等方面，以优化模型性能并在金融任务中取得卓越效果。

主导模型的post-training工作：包括但不限于数据清洗、模型的蒸馏与对齐、模型的量化、领域能力的加强，以优化模型性能。

优化模型在金融任务中的效果：通过各种技术手段，确保模型在金融任务中的准确性和鲁棒性。

具备产品化思维，能够在客户现场完成算法架构设计与实施

设计和实现高效的模型优化策略：结合最新的研究成果和技术趋势，设计并实现高效的模型优化策略。

性能监控和反馈机制：实施和优化模型在实际应用中的部署，包括性能监控和反馈机制。

撰写技术文档和研究报告：与团队和利益相关者沟通项目进展与成果，撰写详细的技术文档和研究报告。","教育背景：计算机科学、人工智能、电子工程或相关领域的硕士或博士学位。

工作经验：至少3年以上在多模态大模型优化或相关领域的工作经验。

技术技能：

扎实的编程能力，熟练掌握Python、TensorFlow、PyTorch等深度学习框架。

熟悉模型的post-training技术，包括但不限于数据清洗、模型蒸馏与对齐、模型量化等。

具备模型的sft、ppo、rl 等经验。

加分项：

发表过相关领域的研究论文或专利。",3,贾鑫(叁斤),,2026 - 02 - 14,2026 - 04 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602145e8c9eb3518d47b0bab727e40afaf83d&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-行业解决方案架构师（西区）-新金融行业线（成都/重庆/西安）,,云智能集团-阿里云智能,"中国-四川-成都,中国-重庆-重庆,中国-陕西-西安",本科,五年以上,P7,"1、负责金融行业技术架构解决方案设计，重点满足客户AI、IaaS、PaaS、DevOps、云安全等技术架构方面需求，依托阿里巴巴和蚂蚁金服在分布式架构领域的实践，构建多中心、云原生、智能运营等解决方案。

2、负责对用户信息科技规划进行深度分析和洞察，形成有领先型的AI、分布式架构转型方案，对用户信息科技部门和高层领导进决策影响，其中对标杆客户进行轻咨询类规划引导，形成更加针对性的客户解决方案。

3、熟悉阿里巴巴相关AI、IaaS、PaaS、安全产品能力和竞争优势，掌握各类技术方案的相应技术参数指标，针对不同业务需求优化设计，负责组织相应的POC进行方案支持，保证产品方案的可落地性，并推动产品不断成熟完善。","1、对AI、云计算有较深刻理解，有软件知识背景，对业界的技术发展动态有比较密切的关注，学习能力强，对学习新知识充满热情，善于思考。

2、对AI、OpenStack/VMware等虚拟化平台、软件定义网络和存储、分布式云原生架构、信息安全等上述领域，至少具备两个或两个以上领域的深入理解，有相关领域项目的规划、设计和实施经验证明。

3、备优秀的书面文案写作能力，以及良好的沟通和协同能力，工作认真、严谨、敬业，能够适应较大的工作压力和差旅要求。

4、具备5年以上金融行业IT相关工作经验，有售前解决方案架构工作经验优先。

5、持有阿里云ACP/ACE认证证书优先。",1,贾鑫(叁斤),,2026 - 02 - 14,2026 - 04 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026021493b1f9192d0b4cf5bbf2332d57894a63&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-解决方案架构师（企业上云）-武汉/长沙,,云智能集团-阿里云智能,"中国-湖南-长沙,中国-湖北-武汉",本科,五年以上,P7,"1、负责传统企业客户的售前工作，支持销售拿到业务结果，提升销售额
2、作为技术专家，提供客户迁移上云或者关键需求实现的解决方案，并在落地过程中提供必要的技术指导，确保方案可落地、有竞争力
3、参与客户的方案比选，做POC演示和功能/性能测试，在保证性能和安全性的前提下做到成本最优，性价比最高
4、负责某一垂直细分行业（零售、制造等）的IT市场洞察、解决方案、打法策略的制定及落地，深入理解该行业的IT和DT需求，能够把握行业的市场和技术发展趋势，推动行业产品、解决方案和合作生态的落地
5、建立行业影响力，组织内外部行业沙龙，做技术分享，传播云原生最佳实践
6、为客户提供企业IT轻咨询服务，为企业整体IT规划提供支持，指导客户构建安全、弹性、高可用、可扩展的企业IT架构，包括业务系统、监控体系、DevOps、大数据、AI等子系统，从成本、效率、稳定性三个维度提升客户的IT能力","1、有5年以上行业解决方案或架构设计从业经历，综合能力强，有互联网行业背景优先;
2、至少两个以上行业细分解决方案方向的行业知识、业务知识、业务架构、应用架构有整体深刻理解，能够在细分专业领域独立完成客户调研、需求分析、业务设计、架构设计、并在技术架构师的帮助下，完成业务架构的落地方案；
3、具备架构化思维，至少熟悉一种架构方法论及框架，如TOGAF, ITSA, DODAF等，可以画出核心系统的业务架构、数据架构、技术架构和部署架构；
4、能够独立完成对客户的业务设计和技术选择的影响，能够独立主导完成技术方案的PoC，能够独立对客户中高层（部门总经理级别以上）的决策产生影响；
5、对云计算、大数据及在行业的应用和落地有相关经验，熟悉阿里云技术和架构，持有阿里云ACA/ACP/ACE认证证书优先。
6、具备优秀的文档能力，使用文字、图示清楚地表达架构意图，能够熟练编写各类技术文档；
7、具有娴熟的沟通技巧和方案宣讲能力，执行力强，具有优秀的团队合作精神、敬业精神，对云计算行业有清晰的认知和热情；
8、具备Java/PHP/Go/C++/nodejs/Python等至少一种语言的3年以上的开发经验，具备大型互联网/传统企业应用后端系统设计开发经验或大数据/AI平台构建经验，熟悉io、多线程等基础框架，熟悉分布式、缓存、消息等机制；熟悉大数据量、高并发、高性能的分布式系统的设计及应用、调优；
9、具备良好的团队合作精神、勇于挑战自己、承担压力
备注：有企业IT咨询规划经验的优先。",1,韩虎(连易),,2026 - 02 - 14,2026 - 04 - 29,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260214851fd461da2c4cb2b4145822bdd92f7b&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-大模型前沿部署工程师（通用场景）-北京/上海/杭州/广州/深圳,,云智能集团-阿里云智能,"中国-北京-北京,中国-上海-上海,中国-浙江-杭州,中国-广东-广州,中国-广东-深圳",本科,三年以上,P7,"深入重点客户业务场景，快速识别其对大模型技术的需求场景，例如知识问答、办公提效、内容生成、智能研发、辅助编程、多模态识别和生成等，端到端完成需求分析、总体方案设计、架构设计、组件研发、数据集成、系统集成等工作，推动通义千问系列模型在行业场景的落地；
主导大模型项目落地的关键技术工作，包括场景需求收集、数据解析与处理、知识抽取与向量化、RAG开发、Agent 流程编排等，协助客户完成模型选型、系统对接、用量监控、成本优化与效果迭代，确保客户可直观感知模型价值；
开发辅助工具代码降低客户接入门槛，例如测试工具、效果评测工具、数据处理工具、API 调用示例及 Demo 应用；
输出大模型落地方法论与最佳实践，包括 Prompt 模板库、RAG 优化策略、Agent 设计模式等，支持客户自主运营与规模化复制。","本科及以上学历，计算机、人工智能、软件工程等相关专业，具备2年以上工作经验；
熟练掌握Python/Java编程语言，并具备工程能力与系统思维，有大模型项目落地经验者优先，熟悉阿里云大模型平台（AI Studio、百炼、PAI）、通义系列产品者优先；
熟悉掌握主流大模型技术栈，包括Context Engineering、RAG、Tool Use、MCP、Agent Workflow、DeepResearch、DeepSearch、Agent Skills等典型模式和相应的工具，有 LangChain/LlamaIndex 等框架使用经验更佳；掌握常见推理引擎如vLLM和SGLang，能快速搭建模型服务和开放推理API；
熟悉和掌握主流的语料处理和合成平台如EasyDataset、Data-Juicer等，熟悉数据标注平台如PAI iTag者更佳；
掌握Post-Training技术，包括主流的CPT、SFT、RL等方法，熟悉训练和测试数据的构建，熟悉通用的评测集和评测方法。",40,韩虎(连易),,2026 - 02 - 14,2026 - 04 - 30,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026021428eaaa0a3b3348079466229d29384f93&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-百炼研发项目管理专家-北京/杭州,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州",本科,五年以上,P7,"1. 统筹百炼重点项目及内外部研发需求规划，推动算法与平台团队高效协作，保障核心能力高质量交付。
2. 负责研发项目整体进度规划与目标管理，协调各研发小组横向协同与资源整合，确保阶段目标达成。
3. 建立并持续优化研发项目管理机制，提升组织协作效率与交付确定性。","1. 本科及以上学历，5 年以上工作经验，至少 4 年技术研发项目或交付项目管理经验。
2. 强交付能力：能够统筹复杂与关键项目，实现按时、按质、按预算交付。
3. 体系化流程建设能力：熟悉研发项目管理方法与工具，能够搭建并优化标准化项目管理流程。
4. 目标拆解与规划能力：具备清晰的目标分解与阶段规划能力，推动跨团队协作高效落地。
5. 有管理大型跨团队项目及并发项目管理经验者优先。",2,马玥(早稻),,2026 - 02 - 25,2026 - 05 - 12,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260214466b61dd782d4b058bb7cba4794a499b&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-算法专家（政企业务）-杭州/上海/北京,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州,中国-上海-上海",硕士,一年以上,P6,"参与阿里云AI产品的创新研发，衔接前沿学术研究与商业化应用，基于 LLM/Speech 生成大模型，构建具备行业竞争力的产品和解决方案。
1、生成式人工智能算法的设计和调优
- 洞察先进技术，深入追踪行业技术进展，快速复现 SOTA 算法并进行内部验证
- 针对业务场景中的痛点，进行算法的选型、设计和调优
- 完成算法模块的开发、测试、工程化部署与持续迭代
- 将研究成果进行发表和开源
2、生成式人工智能算法的商业化落地
- 结合客户实际需求，设计并落地垂直领域的算法和技术方案
- 根据客户的需求与反馈，持续迭代模型性能，提升产品的商业价值","● 计算机、人工智能等相关专业硕士及以上学历，来自海内外知名高校或实验室者优先；
● 具有扎实的算法功底，在 LLM/Speech 领域有深入的研究经历。有顶会（NeurIPS、ICML、ICLR、ACL等）论文发表者优先；
● 熟悉 LLM / Speech 模型架构以及训练和推理的技术细节；
● 熟悉 Pre-training、SFT、RL 的全流程细节，熟悉主流开源模型（Qwen、DeepSeek等）的架构差异及优劣势；
● 具备优秀的 Coding 能力（Python/C++），代码风格规范。熟悉 PyTorch/TensorFlow 等深度学习框架；
● 自驱力强，有良好的协同能力，具备独立承担算法项目的能力。",5,韩虎(连易),,2026 - 02 - 13,2026 - 03 - 02,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202602130ae10b37fdf844ca9644f065c59ad7d7&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
